"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00241008","2018-05-17","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","  228",",,7","   28",",,7","    3",",,7",,,"    8",",,7",,,"  117",",,7,1600","   11",",,7","  116",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-18","46.231","-112.1138","1494.7","BOULDER, MT US","   94",",,7,1600","    0",",,7,1600","    0",",,7,1600","  122",",,7","   44",",,7",,,,,,,,,"   67",",,7,1600","    5",",,7","  130",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-19","46.231","-112.1138","1494.7","BOULDER, MT US","   18",",,7,1600","    0",",,7,1600","    0",",,7,1600","   89",",,7","   39",",,7",,,,,,,,,"   89",",,7,1600","   23",",,7","   98",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  194",",,7","   17",",,7",,,,,,,,,"  194",",,7,1600","  161",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-22","46.231","-112.1138","1494.7","BOULDER, MT US","    5",",,7,1600","    0",",,7,1600","    0",",,7,1600","  189",",,7","   61",",,7",,,,,,,,,"  156",",,7,1600","    2",",,7","  139",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  167",",,7","   50",",,7",,,,,,,,,"  156",",,7,1600","  147",",,7","  103",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  222",",,7","   72",",,7",,,,,,,,,"  217",",,7,1600","  239",",,7","  103",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  250",",,7","   67",",,7",,,,,,,,,"  206",",,7,1600","  192",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-26","46.231","-112.1138","1494.7","BOULDER, MT US","   81",",,7,1600","    0",",,7,1600","    0",",,7,1600","  228",",,7","   67",",,7",,,,,,,,,"  161",",,7,1600","  315",",,7","   80",",,7",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,
"USC00241008","2018-05-27","46.231","-112.1138","1494.7","BOULDER, MT US","   15",",,7,1600","    0",",,7,1600","    0",",,7,1600","  211",",,7","   78",",,7",,,,,,,,,"  211",",,7,1600","   46",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-28","46.231","-112.1138","1494.7","BOULDER, MT US","  170",",,7,1600","    0",",,7,1600","    0",",,7,1600","  228",",,7","   94",",,7",,,,,,,,,"  161",",,7,1600","    2",",,7","  183",",,7",,,"    1",",,7",,,"    1",",,7",,,,,,,,,,
"USC00241008","2018-05-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  233",",,7","   61",",,7",,,,,,,,,"  228",",,7,1600","  296",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-30","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,7,1600","    0",",,7,1600","    0",",,7,1600","  233",",,7","   89",",,7",,,,,,,,,"  150",",,7,1600","  227",",,7","  121",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-05-31","46.231","-112.1138","1494.7","BOULDER, MT US","   66",",,7,1600","    0",",,7,1600","    0",",,7,1600","  200",",,7","   83",",,7",,,,,,,,,"  189",",,7,1600","  177",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-01","46.231","-112.1138","1494.7","BOULDER, MT US","  203",",,7,1600","    0",",,7,1600","    0",",,7,1600","  200",",,7","   67",",,7",,,,,,,,,"  106",",,7,1600","  282",",,7","  130",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  200",",,7","   11",",,7",,,,,,,,,"  194",",,7,1600","  174",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-03","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  233",",,7","   56",",,7",,,,,,,,,"  228",",,7,1600","  139",",,7","   80",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-05","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","  100",",,7",,,,,,,,,"  211",",,7,1600","    2",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-07","46.231","-112.1138","1494.7","BOULDER, MT US","    8",",,7,1600","    0",",,7,1600","    0",",,7,1600","  244",",,7","   78",",,7",,,,,,,,,"  222",",,7,1600","  215",",,7","  125",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-08","46.231","-112.1138","1494.7","BOULDER, MT US","   10",",,7,1600","    0",",,7,1600","    0",",,7,1600","  244",",,7","   83",",,7",,,,,,,,,"  233",",,7,1600","  209",",,7","   54",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-11","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600",,,,,"    3",",,7",,,"   76",",,7",,,"   89",",,7,1600","  329",",,7","  130",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-12","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  206",",,7","  -11",",,7",,,,,,,,,"  200",",,7,1600","  255",",,7","  125",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-13","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","   28",",,7",,,,,,,,,"  278",",,7,1600","  208",",,7","  139",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  289",",,7","  117",",,7",,,,,,,,,"  194",",,7,1600","  357",",,7","  148",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-15","46.231","-112.1138","1494.7","BOULDER, MT US","    5",",,7,1600","    0",",,7,1600","    0",",,7,1600","  200",",,7","   78",",,7",,,,,,,,,"  144",",,7,1600","  175",",,7","   80",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-18","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600",,,,,"    3",",,7",,,"  363",",,7",,,"  128",",,7,1600","   21",",,7","   98",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-19","46.231","-112.1138","1494.7","BOULDER, MT US","  198",",,7,1600","    0",",,7,1600","    0",",,7,1600","  139",",,7","   83",",,7",,,,,,,,,"  133",",,7,1600","    8",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-20","46.231","-112.1138","1494.7","BOULDER, MT US","   20",",,7,1600","    0",",,7,1600","    0",",,7,1600","  189",",,7","   89",",,7",,,,,,,,,"  183",",,7,1600","  147",",,7","   58",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  217",",,7","   83",",,7",,,,,,,,,"  128",",,7,1600","  206",",,7","  206",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  278",",,7","   67",",,7",,,,,,,,,"  256",",,7,1600","  192",",,7","  107",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-26","46.231","-112.1138","1494.7","BOULDER, MT US","   28",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","   83",",,7",,,,,,,,,"  217",",,7,1600","  291",",,7","  112",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-27","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  272",",,7","   22",",,7",,,,,,,,,"  267",",,7,1600","  178",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-06-29","46.231","-112.1138","1494.7","BOULDER, MT US","   71",",,7,1600","    0",",,7,1600","    0",",,7,1600","  267",",,7","   67",",,7",,,,,,,,,"  156",",,7,1600","  295",",,7","  121",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-03","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  206",",,7","   67",",,7",,,,,,,,,"  100",",,7,1600","  348",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  272",",,7","    0",",,7",,,,,,,,,"  267",",,7,1600","  174",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-06","46.231","-112.1138","1494.7","BOULDER, MT US","    3",",,7,1600","    0",",,7,1600","    0",",,7,1600","  317",",,7","   94",",,7",,,,,,,,,"  278",",,7,1600","  184",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-09","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  311",",,7","   72",",,7",,,,,,,,,"  289",",,7,1600","  122",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-10","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  333",",,7","  117",",,7",,,,,,,,,"  306",",,7,1600","  278",",,7","  134",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-11","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  306",",,7","   72",",,7",,,,,,,,,"  250",",,7,1600","  139",",,7","   58",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-17","46.231","-112.1138","1494.7","BOULDER, MT US","   36",",,7,1600","    0",",,7,1600","    0",",,7,1600","  300",",,7","  139",",,7",,,,,,,,,"  189",",,7,1600","  338",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-19","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  306",",,7","   83",",,7",,,,,,,,,"  272",",,7,1600","  289",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  306",",,7","   78",",,7",,,,,,,,,"  272",",,7,1600","   33",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","  100",",,7",,,,,,,,,"  261",",,7,1600","    5",",,7","  107",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","  111",",,7",,,,,,,,,"  272",",,7,1600","    7",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-30","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  294",",,7","   56",",,7",,,,,,,,,"  278",",,7,1600","  185",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-07-31","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  294",",,7","   72",",,7",,,,,,,,,"  283",",,7,1600","    7",",,7","   85",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  267",",,7","   33",",,7",,,,,,,,,"  267",",,7,1600","  168",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-07","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  278",",,7","   56",",,7",,,,,,,,,"  272",",,7,1600","  254",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  317",",,7","   61",",,7",,,,,,,,,"  311",",,7,1600","  165",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-09","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  339",",,7","   83",",,7",,,,,,,,,"  333",",,7,1600","  313",",,7","   54",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  267",",,7","   89",",,7",,,,,,,,,"  267",",,7,1600","   92",",,7","   58",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-16","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  306",",,7","   44",",,7",,,,,,,,,"  294",",,7,1600","  154",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-17","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  306",",,7","  100",",,7",,,,,,,,,"  294",",,7,1600","  165",",,7","   58",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-20","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","  300",",,7","   78",",,7","    3",",,7",,,"  185",",,7",,,"  117",",,7,1600","    1",",,7","  152",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-21","46.231","-112.1138","1494.7","BOULDER, MT US","    5",",,7,1600","    0",",,7,1600","    0",",,7,1600","  122",",,7","   78",",,7",,,,,,,,,"  122",",,7,1600","    9",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  256",",,7","   61",",,7",,,,,,,,,"  256",",,7,1600","  270",",,7","   85",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-27","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","  256",",,7","   39",",,7","    4",",,7",,,"   79",",,7",,,"  250",",I,7,1600","   12",",,7","  188",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  183",",I,7","   17",",,7",,,,,,,,,"  178",",,7,1600","   11",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  250",",,7","   22",",,7",,,,,,,,,"  250",",,7,1600","  187",",,7","   98",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-30","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  256",",,7","   39",",,7",,,,,,,,,"  244",",,7,1600","  270",",,7","  103",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-08-31","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  244",",,7","   50",",,7",,,,,,,,,"  211",",,7,1600","  358",",,7","  107",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  256",",,7","   11",",,7",,,,,,,,,"  194",",,7,1600","   21",",,7","  125",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  244",",,7","   17",",,7",,,,,,,,,"  244",",,7,1600","  170",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","   67",",,7",,,,,,,,,"  278",",,7,1600","  347",",,7","  143",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-07","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  283",",,7","  100",",,7",,,,,,,,,"  283",",,7,1600","  232",",,7","  121",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-14","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","  283",",,7","  -22",",,7","    7",",,7",,,"    5",",,7",,,"  178",",,7,1600","  174",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-18","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","  228",",,7","   -6",",,7","    4",",,7",,,"   61",",,7",,,"  189",",,7,1600","    4",",,7","  107",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-19","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  189",",,7","   61",",,7",,,,,,,,,"   83",",,7,1600","   39",",,7","  116",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-20","46.231","-112.1138","1494.7","BOULDER, MT US","   97",",,7,1600","    0",",,7,1600","    0",",,7,1600","  150",",,7","   39",",,7",,,,,,,,,"  150",",,7,1600","  289",",,7","  107",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-25","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","  239",",,7","  -33",",,7","    5",",,7",,,"    5",",,7",,,"  150",",,7,1600","   11",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  178",",,7","  -22",",,7",,,,,,,,,"  178",",,7,1600","  295",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-27","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  183",",,7","   67",",,7",,,,,,,,,"  111",",,7,1600","    1",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-09-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  111",",,7","   17",",,7",,,,,,,,,"  100",",,7,1600","   12",",,7","  121",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-02","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","  161",",,7","  -28",",,7","    4",",,7",,,"   41",",,7",,,"  144",",,7,1600","  336",",,7","   45",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-04","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","  150",",,7","  -39",",,7","    2",",,7",,,"    5",",,7",,,"   44",",,7,1600","   32",",,7","   67",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-09","46.231","-112.1138","1494.7","BOULDER, MT US",,,"   51",",,7,1600","   51",",,7,1600","  106",",,7","  -72",",,7","    4",",,7",,,"   71",",,7",,,"    0",",,7,1600","   19",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-11","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","   67",",,7","  -22",",,7","    2",",,7",,,"    5",",,7",,,"   67",",,7,1600","  270",",,7","   63",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-12","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  144",",,7","  -44",",,7",,,,,,,,,"  144",",,7,1600","  205",",,7","   85",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-16","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  156",",,7","  -94",",,7",,,,,,,,,"  122",",,7,1600","  164",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-17","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  144",",,7","  -56",",,7",,,,,,,,,"  139",",,7,1600","  167",",,7","   63",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  167",",,7","   17",",,7",,,,,,,,,"  156",",,7,1600","  251",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-30","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","  172",",,7","  -50",",,7","    4",",,7",,,"   13",",,7",,,"   50",",,7,1600","  323",",,7","   54",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-10-31","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   50",",,7","  -50",",,7",,,,,,,,,"   22",",,7,1600","  206",",,7","   98",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-01","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   89",",,7","   11",",,7",,,,,,,,,"   89",",,7,1600","  334",",,7","  112",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-02","46.231","-112.1138","1494.7","BOULDER, MT US","   10",",,7,1600","    0",",,7,1600","    0",",,7,1600","  117",",,7","   44",",,7",,,,,,,,,"   44",",,7,1600","  262",",,7","  232",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-07","46.231","-112.1138","1494.7","BOULDER, MT US",,,"   64",",,7,1600","   51",",,7,1600","   94",",,7","  -78",",,7","    5",",,7",,,"   58",",,7",,,"  -78",",,7,1600","   11",",,7","  116",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-08","46.231","-112.1138","1494.7","BOULDER, MT US","    3",",,7,1600","   13",",,7,1600","   76",",,7,1600","    6",",,7"," -161",",,7",,,,,,,,,"   -6",",,7,1600","  307",",,7","  134",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-09","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","   17",",,7"," -144",",,7",,,,,,,,,"    6",",,7,1600","  226",",,7","   58",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-13","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","   39",",,7"," -167",",,7",,,,,,,,,"   11",",,7,1600","   92",",,7","   22",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","  100",",,7","  -94",",,7",,,,,,,,,"   61",",,7,1600","  168",",,7","   80",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-15","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  100",",,7","  -11",",,7",,,,,,,,,"   89",",,7,1600","  237",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-16","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,7,1600","    8",",,7,1600","    0","T,,7,1600","   89",",,7","  -83",",,7",,,,,,,,,"  -83",",,7,1600","   43",",,7","  179",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   78",",,7"," -139",",,7",,,,,,,,,"   17",",,7,1600","  163",",,7","   45",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   78",",,7","  -61",",,7",,,,,,,,,"   56",",,7,1600","  281",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-23","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","   72",",,7","  -61",",,7","    2",",,7",,,"    3",",,7",,,"   39",",,7,1600","  282",",,7","  103",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-28","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",I,7,1600","   83",",,7"," -178",",,7","    5",",,7",,,"   81",",,7",,,"   22",",,7,1600","  277",",,7","   54",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",I,7,1600","   51",",I,7,1600","   39",",,7","  -94",",,7",,,,,,,,,"   17",",,7,1600","  168",",,7","   54",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-11-30","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","   17",",,7"," -111",",,7",,,,,,,,,"  -33",",,7,1600","  292",",,7","   58",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-04","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","   51",",,7,1600","    6",",,7"," -111",",,7","    4",",,7",,,"    0",",,7",,,"  -28",",,7,1600","  234",",,7","   80",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   51",",,7,1600","  -28",",,7"," -139",",,7",,,,,,,,,"  -89",",,7,1600","   14",",,7","  152",",,7",,,,,,,,,,,,,,,,,,
