"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00472425","2019-08-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  109",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  156",",,7",,,,,,
"USC00472425","2019-08-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  144",",,7",,,,,,
"USC00472425","2019-08-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  133",",,7",,,,,,
"USC00472425","2019-08-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  122",",,7",,,,,,
"USC00472425","2019-08-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  106",",,7",,,,,,
"USC00472425","2019-08-31","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   94",",,7",,,,,,
"USC00472425","2019-09-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  128",",,7",,,,,,
"USC00472425","2019-09-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   89",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  167",",,7",,,,,,
"USC00472425","2019-09-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  109",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  167",",,7",,,,,,
"USC00472425","2019-09-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  117",",,7",,,,,,
"USC00472425","2019-09-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  106",",,7",,,,,,
"USC00472425","2019-09-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  156",",,7",,,,,,
"USC00472425","2019-09-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  128",",,7",,,,,,
"USC00472425","2019-09-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","  117",",,7",,,,,,
"USC00472425","2019-09-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  145",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  133",",,7",,,,,,
"USC00472425","2019-09-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  172",",,7",,,,,,
"USC00472425","2019-09-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  465",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  144",",,7",,,,,,
"USC00472425","2019-09-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  297",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  133",",,7",,,,,,
"USC00472425","2019-09-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","  122",",,7",,,,,,
"USC00472425","2019-09-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  100",",,7",,,,,,
"USC00472425","2019-09-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  161",",,7",,,,,,
"USC00472425","2019-09-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  144",",,7",,,,,,
"USC00472425","2019-09-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  200",",,7",,,,,,
"USC00472425","2019-09-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  200",",,7",,,,,,
"USC00472425","2019-09-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  194",",,7",,,,,,
"USC00472425","2019-09-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  233",",,7",,,,,,
"USC00472425","2019-09-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  222",",,7",,,,,,
"USC00472425","2019-09-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  139",",,7",,,,,,
"USC00472425","2019-09-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  111",",,7",,,,,,
"USC00472425","2019-09-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  224",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  111",",,7",,,,,,
"USC00472425","2019-09-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  117",",,7",,,,,,
"USC00472425","2019-09-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   78",",,7",,,,,,
"USC00472425","2019-09-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","  128",",,7",,,,,,
"USC00472425","2019-09-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   89",",,7",,,,,,
"USC00472425","2019-09-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","  106",",,7",,,,,,
"USC00472425","2019-09-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  144",",,7",,,,,,
"USC00472425","2019-10-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  226",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  106",",,7",,,,,,
"USC00472425","2019-10-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   94",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   83",",,7",,,,,,
"USC00472425","2019-10-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   72",",,7",,,,,,
"USC00472425","2019-10-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   67",",,7",,,,,,
"USC00472425","2019-10-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  323",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","   72",",,7",,,,,,
"USC00472425","2019-10-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   83",",,7",,,,,,
"USC00472425","2019-10-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   72",",,7",,,,,,
"USC00472425","2019-10-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","   78",",,7",,,,,,
"USC00472425","2019-10-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   94",",,7",,,,,,
"USC00472425","2019-10-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","  117",",,7",,,,,,
"USC00472425","2019-10-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   25",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  172",",,7","   17",",,7",,,,,,
"USC00472425","2019-10-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   33",",,7","    0",",,7",,,,,,
"USC00472425","2019-10-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","   11",",,7",,,,,,
"USC00472425","2019-10-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","    0",",,7",,,,,,
"USC00472425","2019-10-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   50",",,7",,,,,,
"USC00472425","2019-10-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   50",",,7",,,,,,
"USC00472425","2019-10-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   33",",,7",,,,,,
"USC00472425","2019-10-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   44",",,7",,,,,,
"USC00472425","2019-10-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   84",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   72",",,7",,,,,,
"USC00472425","2019-10-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   11",",,7",,,,,,
"USC00472425","2019-10-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  450",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   78",",,7",,,,,,
"USC00472425","2019-10-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   56",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   50",",,7",,,,,,
"USC00472425","2019-10-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   28",",,7",,,,,,
"USC00472425","2019-10-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","  -22",",,7",,,,,,
"USC00472425","2019-10-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -50",",,7",,,,,,
"USC00472425","2019-10-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","    6",",,7",,,,,,
"USC00472425","2019-10-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","  -22",",,7",,,,,,
"USC00472425","2019-10-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   44",",,7","  -17",",,7",,,,,,
"USC00472425","2019-10-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   61",",,7","  -39",",,7",,,,,,
"USC00472425","2019-10-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    6",",,7","  -50",",,7",,,,,,
"USC00472425","2019-10-31","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    0",",,7","  -50",",,7",,,,,,
"USC00472425","2019-11-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   39",",,7","  -56",",,7",,,,,,
"USC00472425","2019-11-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   22",",,7","   -6",",,7",,,,,,
"USC00472425","2019-11-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   56",",,7","  -11",",,7",,,,,,
"USC00472425","2019-11-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   50",",,7","    0",",,7",,,,,,
"USC00472425","2019-11-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    0",",,7","  -50",",,7",,,,,,
"USC00472425","2019-11-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   30",",,7,2400","   38",",,7,2400","   25",",,7,2400","  -11",",,7","  -78",",,7",,,,,,
"USC00472425","2019-11-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","  -44",",,7"," -133",",,7",,,,,,
"USC00472425","2019-11-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","    0",",,7"," -150",",,7",,,,,,
"USC00472425","2019-11-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -28",",,7",,,,,,
"USC00472425","2019-11-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    8",",,7,2400","   13",",,7,2400","    0","T,,7,2400","    6",",,7","  -78",",,7",,,,,,
"USC00472425","2019-11-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","  -78",",,7"," -139",",,7",,,,,,
"USC00472425","2019-11-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  -78",",,7"," -161",",,7",,,,,,
"USC00472425","2019-11-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   25",",,7,2400","   25",",,7,2400","   25",",,7,2400","  -44",",,7","  -94",",,7",,,,,,
"USC00472425","2019-11-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  -17",",,7","  -50",",,7",,,,,,
"USC00472425","2019-11-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   39",",,7","  -33",",,7",,,,,,
"USC00472425","2019-11-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   61",",,7","  -22",",,7",,,,,,
"USC00472425","2019-11-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   28",",,7,2400","    5",",,7,2400","    0","T,,7,2400","   22",",,7","   -6",",,7",,,,,,
"USC00472425","2019-11-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","    0",",,7","  -11",",,7",,,,,,
"USC00472425","2019-11-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","   28",",,7","   -6",",,7",,,,,,
"USC00472425","2019-11-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   22",",,7",,,,,,
"USC00472425","2019-11-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  183",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   67",",,7","  -56",",,7",,,,,,
"USC00472425","2019-11-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  -11",",,7","  -61",",,7",,,,,,
"USC00472425","2019-11-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   50",",,7","  -50",",,7",,,,,,
"USC00472425","2019-11-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","    6",",,7",,,,,,
"USC00472425","2019-11-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","    6",",,7",,,,,,
"USC00472425","2019-11-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   51",",,7,2400","   25",",,7,2400","   25",",,7,2400","   33",",,7","    0",",,7",,,,,,
"USC00472425","2019-11-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  191",",,7,2400","  152",",,7,2400","  178",",,7,2400","    6",",,7","  -33",",,7",,,,,,
"USC00472425","2019-11-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","  -17",",,7","  -67",",,7",,,,,,
"USC00472425","2019-11-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   13",",,7,2400","   13",",,7,2400","  152",",,7,2400","    0",",,7","  -17",",,7",,,,,,
"USC00472425","2019-11-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  178",",,7,2400","   64",",,7,2400","  127",",,7,2400","    6",",,7","  -11",",,7",,,,,,
"USC00472425","2019-12-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   25",",,7,2400","   51",",,7,2400","  203",",,7,2400","    0",",,7","  -50",",,7",,,,,,
"USC00472425","2019-12-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","  -28",",,7"," -106",",,7",,,,,,
"USC00472425","2019-12-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","   11",",,7","  -78",",,7",,,,,,
"USC00472425","2019-12-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","   28",",,7","  -28",",,7",,,,,,
"USC00472425","2019-12-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","   33",",,7","  -44",",,7",,,,,,
"USC00472425","2019-12-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","    0",",,7","  -72",",,7",,,,,,
"USC00472425","2019-12-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","   39",",,7","  -72",",,7",,,,,,
"USC00472425","2019-12-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","   44",",,7","    0",",,7",,,,,,
"USC00472425","2019-12-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   38",",,7,2400","   76",",,7,2400","  229",",,7,2400","    0",",,7"," -133",",,7",,,,,,
"USC00472425","2019-12-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400"," -133",",,7"," -206",",,7",,,,,,
"USC00472425","2019-12-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400"," -144",",,7"," -222",",,7",,,,,,
"USC00472425","2019-12-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   76",",,7,2400","  102",",,7,2400","  305",",,7,2400","  -78",",,7"," -144",",,7",,,,,,
"USC00472425","2019-12-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   64",",,7,2400","   89",",,7,2400","  356",",,7,2400","  -50",",,7"," -111",",,7",,,,,,
"USC00472425","2019-12-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  330",",,7,2400","  -67",",,7"," -167",",,7",,,,,,
"USC00472425","2019-12-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  330",",,7,2400"," -106",",,7"," -211",",,7",,,,,,
"USC00472425","2019-12-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  305",",,7,2400","  -44",",,7"," -111",",,7",,,,,,
"USC00472425","2019-12-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  305",",,7,2400","  -39",",,7"," -167",",,7",,,,,,
"USC00472425","2019-12-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  305",",,7,2400"," -117",",,7"," -217",",,7",,,,,,
"USC00472425","2019-12-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  279",",,7,2400","  -28",",,7"," -150",",,7",,,,,,
"USC00472425","2019-12-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  279",",,7,2400","   22",",,7","  -72",",,7",,,,,,
"USC00472425","2019-12-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  279",",,7,2400","   44",",,7","  -56",",,7",,,,,,
"USC00472425","2019-12-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  254",",,7,2400","   67",",,7","  -33",",,7",,,,,,
"USC00472425","2019-12-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  254",",,7,2400","   33",",,7","  -56",",,7",,,,,,
"USC00472425","2019-12-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","   22",",,7","    0",",,7",,,,,,
"USC00472425","2019-12-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0",",,7,2400","  203",",,7,2400","   22",",,7","    0",",,7",,,,,,
"USC00472425","2019-12-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400","   17",",,7","  -22",",,7",,,,,,
"USC00472425","2019-12-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400","  -11",",,7","  -72",",,7",,,,,,
"USC00472425","2019-12-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   97",",,7,2400","    0",",,7,2400","  152",",,7,2400","   17",",,7","  -72",",,7",,,,,,
"USC00472425","2019-12-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   46",",,7,2400","    0",",,7,2400","  102",",,7,2400","   72",",,7","   11",",,7",,,,,,
"USC00472425","2019-12-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  191",",,7,2400","  203",",,7,2400","  279",",,7,2400","   11",",,7","  -61",",,7",,,,,,
"USC00472425","2019-12-31","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  279",",,7,2400","  -44",",,7"," -117",",,7",,,,,,
"USC00472425","2020-01-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  279",",,7,2400","    6",",,7"," -133",",,7",,,,,,
"USC00472425","2020-01-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  254",",,7,2400","   22",",,7","  -11",",,7",,,,,,
"USC00472425","2020-01-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","   11",",,7","  -44",",,7",,,,,,
"USC00472425","2020-01-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","  -28",",,7","  -56",",,7",,,,,,
"USC00472425","2020-01-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  229",",,7,2400","   22",",,7","  -44",",,7",,,,,,
"USC00472425","2020-01-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400","   17",",,7","  -61",",,7",,,,,,
"USC00472425","2020-01-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400","    0",",,7"," -133",",,7",,,,,,
"USC00472425","2020-01-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400"," -100",",,7"," -189",",,7",,,,,,
"USC00472425","2020-01-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0",",,7,2400","  178",",,7,2400","    6",",,7"," -100",",,7",,,,,,
"USC00472425","2020-01-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","  -39",",,7"," -100",",,7",,,,,,
"USC00472425","2020-01-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","  -56",",,7"," -133",",,7",,,,,,
