"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00053868","2019-03-10","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  102",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   89",",,W","   19",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   72",",,W","  134",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-11","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    5",",,W,2400",,,,,"  150",",,W","   56",",,W","    6",",,W",,,,,,,,,"   70",",,W","   40",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-12","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  161",",,W","   17",",,W","    9",",,W",,,,,,,,,"   70",",,W","   70",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-13","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  206",",,W","   61",",,W","   10",",,W",,,,,,,,,"  170",",,W","  210",",,W",,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-14","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  114",",,W,2400",,,,,"  222",",,W","  100",",,W","   22",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   98",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-15","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   33",",,W,2400",,,,,"  194",",,W","   72",",,W","   34",",,W",,,,,,,,,"  270",",,W","  260",",,W",,,"   67",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-16","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  150",",,W","    6",",,W","   15",",,W",,,,,,,,,"  350",",,W","   70",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-17","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  167",",,W","   -5",",,W","   11",",,W",,,,,,,,,"  280",",,W","  290",",,W",,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-18","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  133",",,W","   28",",,W","   20",",,W",,,,,,,,,"  300",",,W","  270",",,W",,,"   67",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-19","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  139",",,W","  -10",",,W","    9",",,W",,,,,,,,,"  100",",,W","   80",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-20","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  178",",,W","  -10",",,W","    7",",,W",,,,,,,,,"  250",",,W","  250",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-21","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   23",",,W,2400",,,,,"  139",",,W","   72",",,W","   18",",,W",,,,,,,,,"  290",",,W","  290",",,W",,,"   81",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-22","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H",,,"  189",",,W","   61",",,W","   26",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-23","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  183",",,W","   22",",,W","   12",",,W",,,,,,,,,"   60",",,W","   70",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-24","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  228",",,W","   11",",,W","    9",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-25","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   58",",,W,2400",,,,,"  150",",,W","   78",",,W","    6",",,W",,,,,,,,,"  330",",,W","  340",",,W",,,"   54",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053868","2019-03-26","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   67",",,W","   24",",,W",,,,,,,,,"   80",",,W","   70",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-27","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   28",",,W","    6",",,W",,,,,,,,,"  160",",,W","  200",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-28","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  217",",,W","   56",",,W","   14",",,W",,,,,,,,,"  190",",,W","  230",",,W",,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-29","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  228",",,W","   72",",,W","   11",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-30","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  135",",,W,2400",,,,,"  250",",,W","  111",",,W","   30",",,W",,,,,,,,,"  190",",,W","  190",",,W",,,"   89",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-03-31","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   38",",,W,2400",,,"    0",",,H","  133",",,W","   33",",,W","   27",",,W",,,,,,,,,"  350",",,W","   10",",,W",,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-01","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   -5",",,W","   19",",,W",,,,,,,,,"   70",",,W","   40",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-02","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   13",",,W,2400",,,,,"  144",",,W","   39",",,W","    9",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-03","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  222",",,W","    6",",,W","    6",",,W",,,,,,,,,"  140",",,W","  170",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-04","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   13",",,W,2400",,,,,"  233",",,W","   56",",,W","    9",",,W",,,,,,,,,"  180",",,W","  200",",,W",,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-05","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   99",",,W,2400",,,,,"  194",",,W","  117",",,W","    6",",,W",,,,,,,,,"  260",",,W","  270",",,W",,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-06","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  256",",,W","  111",",,W","    6",",,W",,,,,,,,,"  190",",,W","  230",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-07","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   25",",,W,2400",,,,,"  256",",,W","  139",",,W","   11",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   45",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-08","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  310",",,W,2400",,,,,"  200",",,W","  150",",,W","   10",",,W",,,,,,,,,"  230",",,W","  190",",,W",,,"   45",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-09","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  144",",,W","    4",",,W",,,,,,,,,"   70",",,W","   90",",,W",,,"   40",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-10","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  272",",,W","   89",",,W","    9",",,W",,,,,,,,,"   80",",,W","  170",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-11","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  289",",,W","  111",",,W","   22",",,W",,,,,,,,,"  180",",,W","  200",",,W",,,"   76",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-12","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   64",",,W,2400",,,,,"  267",",,W","  178",",,W","   26",",,W",,,,,,,,,"  190",",,W","  190",",,W",,,"   67",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-13","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   25",",,W,2400",,,,,"  217",",,W","  150",",,W","    5",",,W",,,,,,,,,"   70",",,W","   50",",,W",,,"   40",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-14","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   66",",,W,2400",,,,,"  278",",,W","   94",",,W","   35",",,W",,,,,,,,,"  190",",,W","  200",",,W",,,"  107",",,W","  192",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-15","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400","    0",",,H","    0",",,H","  172",",,W","   56",",,W","   19",",,W",,,,,,,,,"  260",",,W","  280",",,W",,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-16","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   44",",,W","    8",",,W",,,,,,,,,"  210",",,W","  260",",,W",,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-17","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  106",",,W","    9",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053868","2019-04-18","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400","    0",",,H","    0",",,H","  267",",,W","  156",",,W","   21",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,"   76",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-19","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  434",",,W,2400",,,,,"  206",",,W","   89",",,W","   21",",,W",,,,,,,,,"  240",",,W","  250",",,W",,,"   63",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-20","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   25",",,W,2400",,,,,"   94",",,W","   67",",,W","   19",",,W",,,,,,,,,"  200",",,W","  210",",,W",,,"   45",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-21","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400","    0",",,H","    0",",,H","  217",",,W","   72",",,W","    9",",,W",,,,,,,,,"  350",",,W","  340",",,W",,,"   40",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-22","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  267",",,W","   67",",,W","    3",",,W",,,,,,,,,"  140",",,W","   80",",,W",,,"   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-23","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  289",",,W","  100",",,W","   12",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,"   45",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-24","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  283",",,W","  150",",,W","   13",",,W",,,,,,,,,"  200",",,W","  190",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-25","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400","    0",",,H","    0",",,H","  239",",,W","  161",",,W","   14",",,W",,,,,,,,,"  230",",,W","  210",",,W",,,"   45",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-26","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   51",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  122",",,W","   33",",,W",,,,,,,,,"  300",",,W","  270",",,W",,,"   81",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-27","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400","    0",",,H","    0",",,H","  233",",,W","   61",",,W","    2",",,W",,,,,,,,,"  180",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-28","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  272",",,W","  150",",,W","   15",",,W",,,,,,,,,"  280",",,W","  250",",,W",,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-29","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,"    0",",,H","  289",",,W","  111",",,W","   13",",,W",,,,,,,,,"  260",",,W","  230",",,W",,,"   54",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-04-30","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  306",",,W","  150",",,W","    9",",,W",,,,,,,,,"  250",",,W","  200",",,W",,,"   40",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-01","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,"    0",",,H","  294",",,W","  178",",,W","   16",",,W",,,,,,,,,"  200",",,W","  180",",,W",,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-02","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  300",",,W","  189",",,W","   12",",,W",,,,,,,,,"  260",",,W","  220",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-03","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   30",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  161",",,W","   11",",,W",,,,,,,,,"  260",",,W","  190",",,W",,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-04","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  216",",,W,2400",,,,,"  239",",,W","  167",",,W","    5",",,W",,,,,,,,,"  230",",,W","  230",",,W",,,"   36",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-05","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  112",",,W,2400",,,,,"  239",",,W","  144",",,W","    7",",,W",,,,,,,,,"  340",",,W","  320",",,W",,,"   40",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-06","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  261",",,W","  111",",,W","    7",",,W",,,,,,,,,"   80",",,W","  100",",,W",,,"   45",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-07","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  289",",,W","  111",",,W","    5",",,W",,,,,,,,,"  280",",,W","  190",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-08","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  306",",,W","  133",",,W","    8",",,W",,,,,,,,,"  140",",,W","  220",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-09","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    5",",,W,2400",,,,,"  256",",,W","  172",",,W","   12",",,W",,,,,,,,,"  280",",,W","  200",",,W",,,"   40",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-10","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    5",",,W,2400",,,,,"  289",",,W","  178",",,W","   11",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   40",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-11","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  422",",,W,2400",,,,,"  239",",,W","  183",",,W","    5",",,W",,,,,,,,,"  170",",,W","  160",",,W",,,"   40",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-12","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  368",",,W,2400",,,,,"  244",",,W","  167",",,W","   21",",,W",,,,,,,,,"  270",",,W","  200",",,W",,,"   54",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-13","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  111",",,W","   16",",,W",,,,,,,,,"  270",",,W","  270",",,W",,,"   54",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-14","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   78",",,W","    8",",,W",,,,,,,,,"   70",",,W","   80",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-15","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  211",",,W","   78",",,W","    5",",,W",,,,,,,,,"  250",",,W","  210",",,W",,,"   36",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-16","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  283",",,W","  100",",,W","    7",",,W",,,,,,,,,"  260",",,W","  200",",,W",,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-17","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  152",",,W,2400",,,,,"  311",",,W","  172",",,W","   11",",,W",,,,,,,,,"   10",",,W","  360",",,W",,,"   40",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-18","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  317",",,W","  161",",,W","    6",",,W",,,,,,,,,"  160",",,W","  160",",,W",,,"   58",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-19","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  167",",,W","   12",",,W",,,,,,,,,"  210",",,W","  200",",,W",,,"   72",",,W","  116",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-20","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  306",",,W","  172",",,W","   13",",,W",,,,,,,,,"  280",",,W","  280",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-21","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  311",",,W","  139",",,W","    9",",,W",,,,,,,,,"  160",",,W","  160",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-22","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  328",",,W","  178",",,W","   14",",,W",,,,,,,,,"  210",",,W","  220",",,W",,,"   54",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-23","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  322",",,W","  211",",,W","   13",",,W",,,,,,,,,"  260",",,W","  210",",,W",,,"   40",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-24","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  339",",,W","  194",",,W","    7",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   45",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-25","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  333",",,W","  206",",,W","   10",",,W",,,,,,,,,"  260",",,W","  200",",,W",,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-26","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  333",",,W","  194",",,W","   12",",,W",,,,,,,,,"  250",",,W","  210",",,W",,,"   45",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-27","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  333",",,W","  183",",,W","    9",",,W",,,,,,,,,"  200",",,W","  220",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-28","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  333",",,W","  211",",,W","   15",",,W",,,,,,,,,"  250",",,W","  210",",,W",,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-29","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  350",",,W","  217",",,W","   14",",,W",,,,,,,,,"  210",",,W","  210",",,W",,,"   54",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-30","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  317",",,W","  206",",,W","   18",",,W",,,,,,,,,"  260",",,W","  190",",,W",,,"   54",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-05-31","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  300",",,W","  189",",,W","   15",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   63",",,W","  107",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053868","2019-06-01","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  294",",,W","  150",",,W","    4",",,W",,,,,,,,,"  160",",,W","  160",",,W",,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
