"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00355160","2019-02-06","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"   44",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-07","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   17",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0800",,,,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-08","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"    0",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,"   11",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-09","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    5",",,7,0800","   13",",,7","   25",",,7","    6",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-10","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   10",",,7,0800","   13",",,7","   25",",,7","   39",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-11","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   22",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"    6",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-12","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   56",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"    6",",,7",,,"    6",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-13","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   13",",,7,0800",,,,,"   39",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-14","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   86",",,7,0800",,,,,"   44",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-15","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","  163",",,7,0800",,,,,"   72",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-16","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    8",",,7,0800",,,,,"   78",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   22",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-17","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    8",",,7,0800","   13",",,7","   25",",,7","   72",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-18","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   61",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-19","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   33",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-20","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    5",",,7,0800","   13",",,7","   25",",,7","   33",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"   11",",,7",,,"   11",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-21","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   33",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-22","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   44",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -61",",,7,0800",,,,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-23","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   33",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   11",",,7",,,"   17",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-24","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   25",",,7,0800",,,,,"   78",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"   11",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-25","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   15",",,7,0800",,,,,"  100",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-26","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  128",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,"   11",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-27","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","  157",",,7,0800","   13",",,7","   25",",,7","   39",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-02-28","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   36",",,7,0800",,,,,"   50",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   17",",,7",,,"   22",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-01","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   89",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-02","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   72",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"   22",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-03","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   78",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-04","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   72",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   22",",,7",,,"   28",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-05","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   89",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-06","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   48",",,7,0800",,,,,"   89",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-07","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   36",",,7,0800",,,,,"   94",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-08","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   89",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   44",",,7",,,"   56",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-09","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   83",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-10","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"   50",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   33",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-11","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   94",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   33",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-12","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  106",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0800",,,,,"   33",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-13","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   30",",,7,0800",,,,,"   44",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"   33",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-14","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"   89",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0800",,,,,"   28",",,7",,,"   33",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-15","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  100",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   28",",,7",,,"   39",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-16","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  128",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0800",,,,,"   28",",,7",,,"   44",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-17","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  144",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-18","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  156",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,7,0800",,,,,"   39",",,7",,,"   50",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-19","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  172",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0800",,,,,"   39",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-20","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  194",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0800",,,,,"   -6",",,7",,,"   61",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-21","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  200",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   56",",,7",,,"   67",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-22","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  183",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,"   56",",,7",,,"   72",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-23","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  206",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,"   67",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-24","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","  117",",,7,0800",,,,,"  167",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,"   72",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-25","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"  117",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"   67",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-26","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"  172",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0800",,,,,"   72",",,7",,,"   78",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-27","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   10",",,7,0800",,,,,"  133",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"   78",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-28","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   33",",,7,0800",,,,,"  172",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"   78",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-29","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   15",",,7,0800",,,,,"  139",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"   78",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-30","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  150",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"   72",",,7",,,"   83",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-03-31","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  156",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   72",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-01","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  178",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,"   78",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-02","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  161",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,"   83",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-03","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   41",",,7,0800",,,,,"  133",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,"   78",",,7",,,"   89",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-04","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"  172",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0800",,,,,"   94",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-05","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  183",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,"   83",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-06","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   10",",,7,0800",,,,,"  178",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0800",,,,,"   94",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-07","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   13",",,7,0800",,,,,"  167",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,,"   94",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-08","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   20",",,7,0800",,,,,"  200",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,,"   89",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-09","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","  140",",,7,0800",,,,,"  156",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,"   89",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-10","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    8",",,7,0800",,,,,"  133",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,"   94",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-11","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    3",",,7,0800",,,,,"  139",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"   89",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-12","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  144",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,"   89",",,7",,,"   94",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-13","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  150",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,"   89",",,7",,,"  100",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-14","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   36",",,7,0800",,,,,"  183",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,"   94",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-15","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   10",",,7,0800",,,,,"  117",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,,"   94",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-16","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   20",",,7,0800",,,,,"  128",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0800",,,,,"   94",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-17","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  161",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,"  106",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-18","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  189",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,"  100",",,7",,,"  117",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-19","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  228",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,"  106",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-20","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  267",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,"   89",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-21","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   43",",,7,0800",,,,,"  144",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,,"   89",",,7",,,"  106",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-22","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  206",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,,"  111",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-23","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  228",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,,"  100",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-24","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","   43",",,7,0800",,,,,"  250",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0800",,,,,"  117",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-25","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  217",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0800",,,,,"  122",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-26","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  228",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,,"  122",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-27","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  222",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0800",,,,,"  117",",,7",,,"  133",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-28","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  228",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0800",,,,,"  111",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
"USC00355160","2019-04-29","43.9794","-117.0247","688.8","MALHEUR BRANCH EXPERIMENT STATION, OR US","    0",",,7,0800",,,,,"  150",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0800",,,,,"  106",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,
