"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00013761","2018-06-11","31.3625","-85.3397","112.8","HEADLAND, AL US","   61",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,"  445",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  233",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2018-06-12","31.3625","-85.3397","112.8","HEADLAND, AL US","   28",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  206",",,7",,,,,,,"  422",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  233",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2018-06-13","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  206",",,7",,,,,,,"  384",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  189",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2018-06-14","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  206",",,7",,,,,,,"  318",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  244",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2018-06-15","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  211",",,7",,,,,,,"  305",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  189",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2018-06-18","31.3625","-85.3397","112.8","HEADLAND, AL US","   38",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  217",",,7",,,,,,,"  889",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  250",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2018-06-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  228",",,7",,,,,,,"  818",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  244",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2018-06-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,,,"  724",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  267",",,7",,,"  389",",,7",,,,,,,,,,
"USC00013761","2018-06-21","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  239",",,7",,,,,,,"  643",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  283",",,7",,,"  389",",,7",,,,,,,,,,
"USC00013761","2018-06-22","31.3625","-85.3397","112.8","HEADLAND, AL US","   56",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,,,"  620",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  272",",,7",,,"  389",",,7",,,,,,,,,,
"USC00013761","2018-06-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  239",",,7",,,,,,,"  940",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  272",",,7",,,"  383",",,7",,,,,,,,,,
"USC00013761","2018-06-26","31.3625","-85.3397","112.8","HEADLAND, AL US","   10",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  211",",,7",,,,,,,"  615",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  267",",,7",,,"  406",",,7",,,,,,,,,,
"USC00013761","2018-06-27","31.3625","-85.3397","112.8","HEADLAND, AL US","  447",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,,,"  940",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  267",",,7",,,"  406",",,7",,,,,,,,,,
"USC00013761","2018-06-28","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,,,"  897",",,7,",,,,,,,,,,,"  256",",,7,0700",,,,,"  267",",,7",,,"  361",",,7",,,,,,,,,,
"USC00013761","2018-06-29","31.3625","-85.3397","112.8","HEADLAND, AL US","  292",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,"  968",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  250",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2018-07-02","31.3625","-85.3397","112.8","HEADLAND, AL US","  597",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,,,,,"  960",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  256",",,7",,,"  367",",,7",,,,,,,,,,
"USC00013761","2018-07-03","31.3625","-85.3397","112.8","HEADLAND, AL US","   20",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  233",",,7",,,,,,,"  975",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  261",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2018-07-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  222",",,7",,,,,,,"  846",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  267",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2018-07-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  222",",,7",,,,,,,"  782",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  261",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2018-07-09","31.3625","-85.3397","112.8","HEADLAND, AL US","  462",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,,"  988",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  261",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2018-07-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  228",",,7",,,,,,,"  965",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  261",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2018-07-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,,,"  889",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  272",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2018-07-12","31.3625","-85.3397","112.8","HEADLAND, AL US","   23",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  233",",,7",,,,,,,"  838",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  272",",,7",,,"  372",",,7",,,,,,,,,,
"USC00013761","2018-07-13","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  239",",,7",,,,,,,"  749",",,7,",,,,,,,,,,,"  283",",,7,0700",,,,,"  278",",,7",,,"  361",",,7",,,,,,,,,,
"USC00013761","2018-07-16","31.3625","-85.3397","112.8","HEADLAND, AL US","  605",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,,,"  528",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  267",",,7",,,"  378",",,7",,,,,,,,,,
"USC00013761","2018-07-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  228",",,7",,,,,,,"  528",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  267",",,7",,,"  378",",,7",,,,,,,,,,
"USC00013761","2018-07-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  233",",,7",,,,,,,"  488",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  272",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2018-07-20","31.3625","-85.3397","112.8","HEADLAND, AL US","   51",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  233",",,7",,,,,,,"  902",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  256",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2018-07-23","31.3625","-85.3397","112.8","HEADLAND, AL US","   86",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,,"  749",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,," -178",",N,7",,," -178",",N,7",,,,,,,,,,
"USC00013761","2018-07-24","31.3625","-85.3397","112.8","HEADLAND, AL US","   23",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  211",",,7",,,,,,,"  795",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,," -178",",N,7",,," -178",",N,7",,,,,,,,,,
"USC00013761","2018-07-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  222",",,7",,,,,,,"  742",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  267",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2018-07-26","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  233",",,7",,,,,,,"  686",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  267",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-07-27","31.3625","-85.3397","112.8","HEADLAND, AL US","   48",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  239",",,7",,,,,,,"  686",",,7,",,,,,,,,,,,"  256",",,7,0700",,,,,"  256",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2018-07-30","31.3625","-85.3397","112.8","HEADLAND, AL US","   43",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  222",",,7",,,,,,,"  564",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  267",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2018-07-31","31.3625","-85.3397","112.8","HEADLAND, AL US","  284",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  228",",,7",,,,,,,"  785",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  267",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2018-08-01","31.3625","-85.3397","112.8","HEADLAND, AL US","  188",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  222",",,7",,,,,,,"  932",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  239",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2018-08-02","31.3625","-85.3397","112.8","HEADLAND, AL US","  249",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  217",",,7",,,,,,,"    0",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  250",",,7",,,"  294",",,7",,,,,,,,,,
"USC00013761","2018-08-03","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  211",",,7",,,,,,,"  678",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  256",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2018-08-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,,"  953",",,7,",,,,,,,,,,,"  250",",,7,0700",,,,,"  256",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2018-08-07","31.3625","-85.3397","112.8","HEADLAND, AL US","  203",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,,,,," 1054",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  272",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2018-08-08","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  228",",,7",,,,,,,"  986",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  261",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2018-08-09","31.3625","-85.3397","112.8","HEADLAND, AL US","  203",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  222",",,7",,,,,,," 1107",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  267",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-08-10","31.3625","-85.3397","112.8","HEADLAND, AL US","   15",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,," 1054",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  272",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-08-13","31.3625","-85.3397","112.8","HEADLAND, AL US","   97",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,,,,,"  978",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  267",",,7",,,"  356",",,7",,,,,,,,,,
"USC00013761","2018-08-14","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  222",",,7",,,,,,,"  907",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  272",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2018-08-15","31.3625","-85.3397","112.8","HEADLAND, AL US","  218",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  217",",,7",,,,,,," 1046",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  272",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-08-16","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  228",",,7",,,,,,,"  978",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  267",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-08-17","31.3625","-85.3397","112.8","HEADLAND, AL US","   53",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  222",",,7",,,,,,," 1016",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  267",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2018-08-20","31.3625","-85.3397","112.8","HEADLAND, AL US","  236",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  217",",,7",,,,,,," 1133",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  256",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2018-08-21","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  222",",,7",,,,,,," 1044",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  250",",,7",,,"  311",",,7",,,,,,,,,,
"USC00013761","2018-08-22","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  233",",,7",,,,,,," 1054",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  261",",,7",,,"  306",",,7",,,,,,,,,,
"USC00013761","2018-08-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,,,"  978",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  256",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2018-08-24","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,,,,,"  919",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  256",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2018-08-27","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  206",",,7",,,,,,,"  711",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  261",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2018-08-28","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  222",",,7",,,,,,,"  706",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  267",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-08-29","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  211",",,7",,,,,,,"  635",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  267",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2018-08-30","31.3625","-85.3397","112.8","HEADLAND, AL US","   36",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  200",",,7",,,,,,,"  640",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  261",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2018-08-31","31.3625","-85.3397","112.8","HEADLAND, AL US","   30",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  206",",,7",,,,,,,"  612",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  256",",,7",,,"  311",",,7",,,,,,,,,,
"USC00013761","2018-09-04","31.3625","-85.3397","112.8","HEADLAND, AL US","  183",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  206",",,7",,,,,,,"  622",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  256",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2018-09-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  233",",,7",,,,,,,"  597",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  261",",,7",,,"  283",",,7",,,,,,,,,,
"USC00013761","2018-09-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  228",",,7",,,,,,,"  564",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  256",",,7",,,"  294",",,7",,,,,,,,,,
"USC00013761","2018-09-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  217",",,7",,,,,,,"  554",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  256",",,7",,,"  311",",,7",,,,,,,,,,
"USC00013761","2018-09-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  211",",,7",,,,,,,"  356",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  256",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2018-09-11","31.3625","-85.3397","112.8","HEADLAND, AL US","   38",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,,"  340",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  261",",,7",,,"  344",",,7",,,,,,,,,,
"USC00013761","2018-09-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,," 1041",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  261",",,7",,,"  322",",,7",,,,,,,,,,
"USC00013761","2018-09-13","31.3625","-85.3397","112.8","HEADLAND, AL US"," 1006",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  222",",,7",,,,,,," 1006",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  256",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-09-14","31.3625","-85.3397","112.8","HEADLAND, AL US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00013761","2018-09-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  222",",,7",,,,,,,"  759",",,7,",,,,,,,,,,,"  244",",,7,0700",,,,,"  267",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-09-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  233",",,7",,,,,,,"  709",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  272",",,7",,,"  333",",,7",,,,,,,,,,
"USC00013761","2018-09-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  217",",,7",,,,,,,"  643",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  272",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-09-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  222",",,7",,,,,,,"  597",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  267",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-09-21","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  228",",,7",,,,,,,"  526",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  272",",,7",,,"  350",",,7",,,,,,,,,,
"USC00013761","2018-09-24","31.3625","-85.3397","112.8","HEADLAND, AL US","  112",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  200",",,7",,,,,,,"  498",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  250",",,7",,,"  339",",,7",,,,,,,,,,
"USC00013761","2018-09-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  222",",,7",,,,,,,"  478",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  250",",,7",,,"  300",",,7",,,,,,,,,,
"USC00013761","2018-09-26","31.3625","-85.3397","112.8","HEADLAND, AL US","  422",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  217",",,7",,,,,,,"  866",",,7,",,,,,,,,,,,"  217",",,7,0700",,,,,"  244",",,7",,,"  311",",,7",,,,,,,,,,
"USC00013761","2018-09-27","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  211",",,7",,,,,,,"  820",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  244",",,7",,,"  328",",,7",,,,,,,,,,
"USC00013761","2018-09-28","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  206",",,7",,,,,,,"  805",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  233",",,7",,,"  272",",,7",,,,,,,,,,
"USC00013761","2018-10-01","31.3625","-85.3397","112.8","HEADLAND, AL US","  648",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  206",",,7",,,,,,,"  800",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  233",",,7",,,"  294",",,7",,,,,,,,,,
"USC00013761","2018-10-02","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,,,,,"  752",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  228",",,7",,,"  294",",,7",,,,,,,,,,
"USC00013761","2018-10-03","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,,,,,"  706",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  239",",,7",,,"  300",",,7",,,,,,,,,,
"USC00013761","2018-10-04","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  200",",,7",,,,,,,"  671",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  200",",,7",,,"  306",",,7",,,,,,,,,,
"USC00013761","2018-10-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  200",",,7",,,,,,,"  630",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  233",",,7",,,"  294",",,7",,,,,,,,,,
"USC00013761","2018-10-08","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  189",",,7",,,,,,,"  488",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  261",",,7",,,"  317",",,7",,,,,,,,,,
"USC00013761","2018-10-09","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  222",",,7",,,,,,,"  452",",,7,",,,,,,,,,,,"  233",",,7,0700",,,,,"  239",",,7",,,"  283",",,7",,,,,,,,,,
"USC00013761","2018-10-11","31.3625","-85.3397","112.8","HEADLAND, AL US"," 1250",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  228",",,7",,,,,,,"  787",",,7,",,,,,,,,,,,"  239",",,7,0700",,,,,"  233",",,7",,,"  272",",,7",,,,,,,,,,
"USC00013761","2018-10-15","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  122",",,7",,,,,,,"  622",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  194",",,7",,,"  267",",,7",,,,,,,,,,
"USC00013761","2018-10-16","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  194",",,7",,,,,,,"  597",",,7,",,,,,,,,,,,"  222",",,7,0700",,,,,"  211",",,7",,,"  267",",,7",,,,,,,,,,
"USC00013761","2018-10-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  206",",,7",,,,,,,"  561",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  228",",,7",,,"  278",",,7",,,,,,,,,,
"USC00013761","2018-10-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  144",",,7",,,,,,,"  523",",,7,",,,,,,,,,,,"  150",",,7,0700",,,,,"  211",",,7",,,"  278",",,7",,,,,,,,,,
"USC00013761","2018-10-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  150",",,7",,,,,,,"  470",",,7,",,,,,,,,,,,"  211",",,7,0700",,,,,"  211",",,7",,,"  261",",,7",,,,,,,,,,
"USC00013761","2018-10-22","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","   67",",,7",,,,,,,"  343",",,7,",,,,,,,,,,,"  156",",,7,0700",,,,,"  178",",,7",,,"  261",",,7",,,,,,,,,,
"USC00013761","2018-10-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","   67",",,7",,,,,,,"  462",",,7,",,,,,,,,,,,"  156",",,7,0700",,,,,"  178",",,7",,,"  261",",,7",,,,,,,,,,
