"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093227","2019-12-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","    0",",,W","   18",",,W",,,,,,,,,"  100",",,W","   60",",,W","   67",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   56",",,W","   55",",,W",,,,,,,,,"   90",",,W","   90",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  109",",,W,2400",,,"    0",",,H","  128",",,W","   67",",,W","   62",",,W",,,,,,,,,"   90",",,W","   90",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  139",",,W","   67",",,W","   13",",,W",,,,,,,,,"   90",",,W","   90",",,W","   58",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   44",",,W","   20",",,W",,,,,,,,,"  100",",,W","   90",",,W","   76",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   44",",,W","   20",",,W",,,,,,,,,"  100",",,W","  100",",,W","   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  117",",,W,2400",,,"    0",",,H","  133",",,W","   28",",,W","   31",",,W",,,,,,,,,"  130",",,W","  140",",,W","   81",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   -5",",,W","   18",",,W",,,,,,,,,"  190",",,W","  190",",,W","   40",",,W","   49",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","  -21",",,W","   14",",,W",,,,,,,,,"  270",",,W","  260",",,W","   63",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   99",",,W,2400",,,"    0",",,H","  106",",,W","   61",",,W","   53",",,W",,,,,,,,,"  360",",,W","   60",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400",,,"    0",",,H","  156",",,W","   11",",,W","   39",",,W",,,,,,,,,"  360",",,W","  350",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  -27",",,W","   16",",,W",,,,,,,,,"  280",",,W","  280",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","  -27",",,W","    8",",,W",,,,,,,,,"  140",",,W","  220",",,W","   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  152",",,W,2400",,,"    0",",,H","  122",",,W","   50",",,W","   32",",,W",,,,,,,,,"   80",",,W","   80",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   17",",,W","   15",",,W",,,,,,,,,"   40",",,W","   30",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2019-12-31","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   22",",,W","   22",",,W",,,,,,,,,"  350",",,W","  350",",,W","   67",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   33",",,W","   19",",,W",,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   22",",,W","   13",",,W",,,,,,,,,"  350",",,W","  300",",,W","   36",",,W","   45",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   11",",,W","   29",",,W",,,,,,,,,"   90",",,W","   90",",,W","   76",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    5",",,W,2400",,,"    0",",,H","  156",",,W","   17",",,W","   21",",,W",,,,,,,,,"  200",",,W","  200",",,W","   63",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","    0",",,W","   20",",,W",,,,,,,,,"  270",",,W","  290",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-06","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   -5",",,W","   13",",,W",,,,,,,,,"   80",",,W","  210",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-07","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   18",",,W,2400",,,"    0",",,H","  133",",,W","    0",",,W","   27",",,W",,,,,,,,,"  260",",,W","  270",",,W","   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   50",",,W","   20",",,W",,,,,,,,,"  260",",,W","  250",",,W","   58",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   18",",,W,2400","    0",",,H","    0",",,H","  133",",,W","    6",",,W","   26",",,W",,,,,,,,,"   10",",,W","  220",",,W","   76",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","  -10",",,W","   17",",,W",,,,,,,,,"  270",",,W","  270",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-11","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    8",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   17",",,W","   30",",,W",,,,,,,,,"  290",",,W","  290",",,W","  103",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-12","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  122",",,W","  -10",",,W","   21",",,W",,,,,,,,,"  220",",,W","  230",",,W","   63",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-13","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   15",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   11",",,W","   40",",,W",,,,,,,,,"  190",",,W","  190",",,W","   94",",,W","  121",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-14","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  133",",,W","   11",",,W","   33",",,W",,,,,,,,,"  260",",,W","  250",",,W","  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-15","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","  -10",",,W","   15",",,W",,,,,,,,,"  160",",,W","  160",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  173",",,W,2400","    0",",,H","    0",",,H","  100",",,W","   22",",,W","   38",",,W",,,,,,,,,"  200",",,W","  190",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   10",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   11",",,W","   29",",,W",,,,,,,,,"   90",",,W","  120",",,W","   72",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   22",",,W","   25",",,W",,,,,,,,,"   90",",,W","  120",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   39",",,W","   66",",,W",,,,,,,,,"   90",",,W","   90",",,W","  103",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   28",",,W","   21",",,W",,,,,,,,,"   80",",,W","   90",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   43",",,W,2400",,,"    0",",,H","  133",",,W","   28",",,W","   24",",,W",,,,,,,,,"  180",",,W","  160",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   50",",,W","   16",",,W",,,,,,,,,"  340",",,W","  210",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   50",",,W","   21",",,W",,,,,,,,,"  100",",,W","   80",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   33",",,W","    9",",,W",,,,,,,,,"   20",",,W","  190",",,W","   36",",,W","   40",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   10",",,W,2400",,,"    0",",,H","  161",",,W","   94",",,W","   17",",,W",,,,,,,,,"  180",",,W","  270",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   41",",,W,2400",,,"    0",",,H","  172",",,W","   61",",,W","   38",",,W",,,,,,,,,"  270",",,W","  210",",,W","   89",",,W","  161",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   44",",,W","   21",",,W",,,,,,,,,"  280",",,W","  270",",,W","   67",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    5",",,W,2400",,,"    0",",,H","  156",",,W","   39",",,W","   29",",,W",,,,,,,,,"  200",",,W","  200",",,W","   81",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   28",",,W","   17",",,W",,,,,,,,,"  270",",,W","  270",",,W","   72",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   61",",,W","   11",",,W",,,,,,,,,"  210",",,W","   60",",,W","   36",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-01-31","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   44",",,W","   15",",,W",,,,,,,,,"   90",",,W","   10",",,W","   45",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   22",",,W","   17",",,W",,,,,,,,,"  120",",,W","  110",",,W","   58",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   28",",,W","   52",",,W",,,,,,,,,"  290",",,W","  290",",,W","  130",",,W","  165",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  -27",",,W","   35",",,W",,,,,,,,,"   10",",,W","   10",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","    0",",,W","   33",",,W",,,,,,,,,"   10",",,W","   10",",,W","   94",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  -16",",,W","   15",",,W",,,,,,,,,"  200",",,W","  210",",,W","   36",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-06","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","    6",",,W","    9",",,W",,,,,,,,,"  120",",,W","  140",",,W","   40",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-07","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   11",",,W","   14",",,W",,,,,,,,,"  200",",,W","  210",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   22",",,W","   19",",,W",,,,,,,,,"  360",",,W","  350",",,W","  143",",,W","  174",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   83",",,W","   97",",,W",,,,,,,,,"   10",",,W","  360",",,W","  165",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","   83",",,W","   55",",,W",,,,,,,,,"   20",",,W","  330",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-11","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","   44",",,W","   21",",,W",,,,,,,,,"  360",",,W","   30",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-12","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   22",",,W","   20",",,W",,,,,,,,,"  230",",,W","  200",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-13","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   44",",,W","   27",",,W",,,,,,,,,"  220",",,W","  210",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-14","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   61",",,W","   17",",,W",,,,,,,,,"  220",",,W","  220",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-15","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   22",",,W","   14",",,W",,,,,,,,,"  240",",,W","  240",",,W","   54",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   50",",,W","   30",",,W",,,,,,,,,"  270",",,W","  280",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   17",",,W","   17",",,W",,,,,,,,,"   20",",,W","   10",",,W","   89",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   22",",,W","   16",",,W",,,,,,,,,"  270",",,W","  210",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","    6",",,W","   16",",,W",,,,,,,,,"  220",",,W","  220",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   28",",,W","   13",",,W",,,,,,,,,"   90",",,W","   90",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   22",",,W","   14",",,W",,,,,,,,,"   10",",,W","  360",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   28",",,W","   40",",,W",,,,,,,,,"  190",",,W","  190",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   17",",,W","   21",",,W",,,,,,,,,"  190",",,W","  190",",,W","   63",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","    0",",,W","   14",",,W",,,,,,,,,"  190",",,W","  250",",,W","   58",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","   39",",,W","   20",",,W",,,,,,,,,"  230",",,W","  200",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","   28",",,W","   19",",,W",,,,,,,,,"  100",",,W","  110",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","   39",",,W","   15",",,W",,,,,,,,,"  100",",,W","   90",",,W","   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   44",",,W","   21",",,W",,,,,,,,,"  250",",,W","  250",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-02-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   44",",,W","   51",",,W",,,,,,,,,"  260",",,W","  260",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-03-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   50",",,W","   40",",,W",,,,,,,,,"   30",",,W","   30",",,W","  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-03-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","   72",",,W","   64",",,W",,,,,,,,,"  360",",,W","   20",",,W","  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-03-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","   44",",,W","   16",",,W",,,,,,,,,"  210",",,W","  200",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2020-03-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","   28",",,W","   23",",,W",,,,,,,,,"  190",",,W","  180",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
